date,state,district,sex,abs,rate
2023-01-01,Kelantan,Pasir Mas,female,2073,17.687713310580204
2023-01-01,Kelantan,Pasir Mas,male,2302,19.13549459684123
2023-01-01,Kelantan,Pasir Puteh,both,3128,22.18439716312057
2023-01-01,Kelantan,Pasir Puteh,female,1532,21.547116736990155
2023-01-01,Kelantan,Pasir Puteh,male,1596,22.83261802575107
2023-01-01,Kelantan,Tanah Merah,both,2852,18.27033952594491
2023-01-01,Kelantan,Tanah Merah,female,1358,17.891963109354414
2023-01-01,Kelantan,Tanah Merah,male,1494,18.65168539325843
2023-01-01,Kelantan,Tumpat,both,3764,20.18230563002681
2023-01-01,Kelantan,Tumpat,female,1849,19.62845010615711
2023-01-01,Kelantan,Tumpat,male,1915,20.74756229685807
2024-01-01,Kelantan,Bachok,both,3154,19.1
2024-01-01,Kelantan,Bachok,female,1561,18.3
2024-01-01,Kelantan,Bachok,male,1593,19.9
2024-01-01,Kelantan,Gua Musang,both,1629,14.7
2024-01-01,Kelantan,Gua Musang,female,788,15.6
2024-01-01,Kelantan,Gua Musang,male,841,14.0
2024-01-01,Kelantan,Jeli,both,790,13.7
2024-01-01,Kelantan,Jeli,female,378,13.1
2024-01-01,Kelantan,Jeli,male,412,14.2
2024-01-01,Kelantan,Kecil Lojing,both,225,19.9
2024-01-01,Kelantan,Kecil Lojing,female,114,20.9
2024-01-01,Kelantan,Kecil Lojing,male,111,18.9
2024-01-01,Kelantan,Kota Bharu,both,9618,16.5
2024-01-01,Kelantan,Kota Bharu,female,4575,15.7
2024-01-01,Kelantan,Kota Bharu,male,5043,17.3
2024-01-01,Kelantan,Kuala Krai,both,1965,17.6
2024-01-01,Kelantan,Kuala Krai,female,918,16.6
2024-01-01,Kelantan,Kuala Krai,male,1047,18.6
2024-01-01,Kelantan,Machang,both,1837,15.7
2024-01-01,Kelantan,Machang,female,883,15.1
2024-01-01,Kelantan,Machang,male,954,16.4
2024-01-01,Kelantan,Pasir Mas,both,3865,16.1
2024-01-01,Kelantan,Pasir Mas,female,1848,15.6
2024-01-01,Kelantan,Pasir Mas,male,2017,16.6
2024-01-01,Kelantan,Pasir Puteh,both,2775,19.4
2024-01-01,Kelantan,Pasir Puteh,female,1380,19.1
2024-01-01,Kelantan,Pasir Puteh,male,1395,19.7
2024-01-01,Kelantan,Tanah Merah,both,2575,16.3
2024-01-01,Kelantan,Tanah Merah,female,1233,16.0
2024-01-01,Kelantan,Tanah Merah,male,1342,16.5
2024-01-01,Kelantan,Tumpat,both,3428,18.1
2024-01-01,Kelantan,Tumpat,female,1655,17.3
2024-01-01,Kelantan,Tumpat,male,1773,18.9
2020-01-01,Melaka,Alor Gajah,both,3175,12.730553327987169
2020-01-01,Melaka,Alor Gajah,female,1536,12.7363184079602
2020-01-01,Melaka,Alor Gajah,male,1639,12.725155279503104
2020-01-01,Melaka,Jasin,both,2464,16.22119815668203
2020-01-01,Melaka,Jasin,female,1173,16.70940170940171
2020-01-01,Melaka,Jasin,male,1291,15.78239608801956
2020-01-01,Melaka,Melaka Tengah,both,8202,13.73639256405962
2020-01-01,Melaka,Melaka Tengah,female,4001,14.152812168376371
2020-01-01,Melaka,Melaka Tengah,male,4201,13.361959287531809
2021-01-01,Melaka,Alor Gajah,both,3089,12.306772908366534
2021-01-01,Melaka,Alor Gajah,female,1522,12.526748971193417
2021-01-01,Melaka,Alor Gajah,male,1567,12.1003861003861
2021-01-01,Melaka,Jasin,both,2369,15.19563822963438
2021-01-01,Melaka,Jasin,female,1158,16.24123422159888
2021-01-01,Melaka,Jasin,male,1211,14.314420803782507
2021-01-01,Melaka,Melaka Tengah,both,7734,12.93960180692655
2021-01-01,Melaka,Melaka Tengah,female,3700,13.014421385860006
2021-01-01,Melaka,Melaka Tengah,male,4034,12.875837855090966
2022-01-01,Melaka,Alor Gajah,both,3071,12.196187450357426
2022-01-01,Melaka,Alor Gajah,female,1469,12.031122031122033
2022-01-01,Melaka,Alor Gajah,male,1602,12.34206471494607
2022-01-01,Melaka,Jasin,both,2295,14.912280701754383
2022-01-01,Melaka,Jasin,female,1127,15.762237762237762
2022-01-01,Melaka,Jasin,male,1168,14.174757281553395
2022-01-01,Melaka,Melaka Tengah,both,7739,12.838420703384209
2022-01-01,Melaka,Melaka Tengah,female,3764,13.147048550471531
2022-01-01,Melaka,Melaka Tengah,male,3975,12.559241706161137
2023-01-01,Melaka,Alor Gajah,both,3221,12.567303940694496
2023-01-01,Melaka,Alor Gajah,female,1588,12.837510105092967
2023-01-01,Melaka,Alor Gajah,male,1633,12.315233785822022
2023-01-01,Melaka,Jasin,both,2441,15.799352750809062
2023-01-01,Melaka,Jasin,female,1196,16.61111111111111
2023-01-01,Melaka,Jasin,male,1245,15.090909090909092
2023-01-01,Melaka,Melaka Tengah,both,7921,12.82753036437247
2023-01-01,Melaka,Melaka Tengah,female,3828,13.168214654282766
2023-01-01,Melaka,Melaka Tengah,male,4093,12.524479804161569
2024-01-01,Melaka,Alor Gajah,both,3013,11.6
2024-01-01,Melaka,Alor Gajah,female,1481,11.7
2024-01-01,Melaka,Alor Gajah,male,1532,11.4
2024-01-01,Melaka,Jasin,both,2268,14.5
2024-01-01,Melaka,Jasin,female,1074,14.7
2024-01-01,Melaka,Jasin,male,1194,14.4
2024-01-01,Melaka,Melaka Tengah,both,7263,11.5
2024-01-01,Melaka,Melaka Tengah,female,3514,12.0
2024-01-01,Melaka,Melaka Tengah,male,3749,11.1
2020-01-01,Negeri Sembilan,Jelebu,both,668,14.490238611713666
2020-01-01,Negeri Sembilan,Jelebu,female,321,15.285714285714286
2020-01-01,Negeri Sembilan,Jelebu,male,347,13.88
2020-01-01,Negeri Sembilan,Jempol,both,2294,18.034591194968552
2020-01-01,Negeri Sembilan,Jempol,female,1113,18.127035830618897
2020-01-01,Negeri Sembilan,Jempol,male,1181,17.948328267477205
2020-01-01,Negeri Sembilan,Kuala Pilah,both,950,13.513513513513514
2020-01-01,Negeri Sembilan,Kuala Pilah,female,452,13.177842565597668
2020-01-01,Negeri Sembilan,Kuala Pilah,male,498,13.833333333333334
2020-01-01,Negeri Sembilan,Port Dickson,both,1854,14.405594405594409
2020-01-01,Negeri Sembilan,Port Dickson,female,876,14.503311258278146
2020-01-01,Negeri Sembilan,Port Dickson,male,978,14.319180087847732
2020-01-01,Negeri Sembilan,Rembau,both,778,16.44820295983087
2020-01-01,Negeri Sembilan,Rembau,female,369,15.836909871244634
2020-01-01,Negeri Sembilan,Rembau,male,409,17.041666666666668
2020-01-01,Negeri Sembilan,Seremban,both,9389,13.562039578217536
2020-01-01,Negeri Sembilan,Seremban,female,4542,13.590664272890486
2020-01-01,Negeri Sembilan,Seremban,male,4847,13.535325328120637
2020-01-01,Negeri Sembilan,Tampin,both,1161,13.178206583427924
2020-01-01,Negeri Sembilan,Tampin,female,556,13.462469733656174
2020-01-01,Negeri Sembilan,Tampin,male,605,12.927350427350428
2021-01-01,Negeri Sembilan,Jelebu,both,573,12.510917030567686
2021-01-01,Negeri Sembilan,Jelebu,female,295,13.981042654028435
2021-01-01,Negeri Sembilan,Jelebu,male,278,11.25506072874494
2021-01-01,Negeri Sembilan,Jempol,both,2058,16.191974822974036
2021-01-01,Negeri Sembilan,Jempol,female,993,16.067961165048544
2021-01-01,Negeri Sembilan,Jempol,male,1065,16.309341500765697
2021-01-01,Negeri Sembilan,Kuala Pilah,both,997,14.242857142857142
2021-01-01,Negeri Sembilan,Kuala Pilah,female,476,13.83720930232558
2021-01-01,Negeri Sembilan,Kuala Pilah,male,521,14.593837535014003
2021-01-01,Negeri Sembilan,Port Dickson,both,1817,14.096198603568658
2021-01-01,Negeri Sembilan,Port Dickson,female,908,14.958813838550247
2021-01-01,Negeri Sembilan,Port Dickson,male,909,13.308931185944363
2021-01-01,Negeri Sembilan,Rembau,both,767,16.18143459915612
2021-01-01,Negeri Sembilan,Rembau,female,378,16.085106382978722
2021-01-01,Negeri Sembilan,Rembau,male,389,16.208333333333332
2021-01-01,Negeri Sembilan,Seremban,both,9287,13.341473926160036
2021-01-01,Negeri Sembilan,Seremban,female,4423,13.128524784802613
2021-01-01,Negeri Sembilan,Seremban,male,4864,13.544973544973544
2021-01-01,Negeri Sembilan,Tampin,both,1278,14.391891891891891
2021-01-01,Negeri Sembilan,Tampin,female,581,13.966346153846152
2021-01-01,Negeri Sembilan,Tampin,male,697,14.798301486199575
2022-01-01,Negeri Sembilan,Jelebu,both,533,11.511879049676027
2022-01-01,Negeri Sembilan,Jelebu,female,251,11.839622641509434
2022-01-01,Negeri Sembilan,Jelebu,male,282,11.28
2022-01-01,Negeri Sembilan,Jempol,both,1832,14.357366771159874
2022-01-01,Negeri Sembilan,Jempol,female,905,14.573268921095009
2022-01-01,Negeri Sembilan,Jempol,male,927,14.15267175572519
2022-01-01,Negeri Sembilan,Kuala Pilah,both,994,14.11931818181818
2022-01-01,Negeri Sembilan,Kuala Pilah,female,474,13.77906976744186
2022-01-01,Negeri Sembilan,Kuala Pilah,male,520,14.444444444444445
2022-01-01,Negeri Sembilan,Port Dickson,both,1829,14.058416602613375
2022-01-01,Negeri Sembilan,Port Dickson,female,829,13.523654159869494
2022-01-01,Negeri Sembilan,Port Dickson,male,1000,14.513788098693755
2022-01-01,Negeri Sembilan,Rembau,both,771,16.129707112970713
2022-01-01,Negeri Sembilan,Rembau,female,368,15.59322033898305
2022-01-01,Negeri Sembilan,Rembau,male,403,16.65289256198347
2022-01-01,Negeri Sembilan,Seremban,both,8872,12.730664370784906
2022-01-01,Negeri Sembilan,Seremban,female,4186,12.37363287023352
2022-01-01,Negeri Sembilan,Seremban,male,4686,13.067484662576687
2022-01-01,Negeri Sembilan,Tampin,both,1160,13.063063063063064
2022-01-01,Negeri Sembilan,Tampin,female,572,13.684210526315791
2022-01-01,Negeri Sembilan,Tampin,male,588,12.51063829787234
2023-01-01,Negeri Sembilan,Jelebu,both,538,11.326315789473684
2023-01-01,Negeri Sembilan,Jelebu,female,268,12.465116279069768
2023-01-01,Negeri Sembilan,Jelebu,male,270,10.384615384615383
2023-01-01,Negeri Sembilan,Jempol,both,1898,14.656370656370656
2023-01-01,Negeri Sembilan,Jempol,female,880,14.035087719298245
2023-01-01,Negeri Sembilan,Jempol,male,1018,15.262368815592204
2023-01-01,Negeri Sembilan,Kuala Pilah,both,971,13.599439775910364
2023-01-01,Negeri Sembilan,Kuala Pilah,female,459,13.265895953757225
2023-01-01,Negeri Sembilan,Kuala Pilah,male,512,13.950953678474113
2023-01-01,Negeri Sembilan,Port Dickson,both,1872,14.10700828937453
2023-01-01,Negeri Sembilan,Port Dickson,female,923,14.791666666666668
2023-01-01,Negeri Sembilan,Port Dickson,male,949,13.480113636363637
2023-01-01,Negeri Sembilan,Rembau,both,796,16.412371134020617
2023-01-01,Negeri Sembilan,Rembau,female,370,15.546218487394958
2023-01-01,Negeri Sembilan,Rembau,male,426,17.246963562753038
2023-01-01,Negeri Sembilan,Seremban,both,9338,13.236002834868888
2023-01-01,Negeri Sembilan,Seremban,female,4532,13.239848086473852
2023-01-01,Negeri Sembilan,Seremban,male,4806,13.232378854625551
2023-01-01,Negeri Sembilan,Tampin,both,1157,12.884187082405344
2023-01-01,Negeri Sembilan,Tampin,female,574,13.601895734597155
2023-01-01,Negeri Sembilan,Tampin,male,583,12.22222222222222
2024-01-01,Negeri Sembilan,Jelebu,both,492,10.1
2024-01-01,Negeri Sembilan,Jelebu,female,248,11.4
2024-01-01,Negeri Sembilan,Jelebu,male,244,9.1
2024-01-01,Negeri Sembilan,Jempol,both,1597,12.2
2024-01-01,Negeri Sembilan,Jempol,female,794,12.5
2024-01-01,Negeri Sembilan,Jempol,male,803,11.8
2024-01-01,Negeri Sembilan,Kuala Pilah,both,940,13.0
2024-01-01,Negeri Sembilan,Kuala Pilah,female,475,13.7
2024-01-01,Negeri Sembilan,Kuala Pilah,male,465,12.4
2024-01-01,Negeri Sembilan,Port Dickson,both,1621,12.0
2024-01-01,Negeri Sembilan,Port Dickson,female,801,12.6
2024-01-01,Negeri Sembilan,Port Dickson,male,820,11.4
2024-01-01,Negeri Sembilan,Rembau,both,760,15.4
2024-01-01,Negeri Sembilan,Rembau,female,373,15.5
2024-01-01,Negeri Sembilan,Rembau,male,387,15.3
2024-01-01,Negeri Sembilan,Seremban,both,8353,11.7
2024-01-01,Negeri Sembilan,Seremban,female,4067,11.8
2024-01-01,Negeri Sembilan,Seremban,male,4286,11.7
2024-01-01,Negeri Sembilan,Tampin,both,955,10.6
2024-01-01,Negeri Sembilan,Tampin,female,464,11.0
2024-01-01,Negeri Sembilan,Tampin,male,491,10.2
2020-01-01,Pahang,Bentong,both,1328,11.36986301369863
2020-01-01,Pahang,Bentong,female,652,12.885375494071146
2020-01-01,Pahang,Bentong,male,676,10.211480362537763
2020-01-01,Pahang,Bera,both,1234,12.579001019367992
2020-01-01,Pahang,Bera,female,589,12.888402625820568
2020-01-01,Pahang,Bera,male,645,12.309160305343513
2020-01-01,Pahang,Cameron Highlands,both,558,14.307692307692308
2020-01-01,Pahang,Cameron Highlands,female,287,17.083333333333332
2020-01-01,Pahang,Cameron Highlands,male,271,12.207207207207208
2020-01-01,Pahang,Jerantut,both,1498,15.604166666666666
2020-01-01,Pahang,Jerantut,female,742,16.525612472160358
2020-01-01,Pahang,Jerantut,male,756,14.794520547945204
2020-01-01,Pahang,Kuantan,both,8570,15.638686131386862
2020-01-01,Pahang,Kuantan,female,4112,15.646879756468795
2020-01-01,Pahang,Kuantan,male,4458,15.631136044880789
2020-01-01,Pahang,Lipis,both,1457,15.08281573498965
2020-01-01,Pahang,Lipis,female,716,15.77092511013216
2020-01-01,Pahang,Lipis,male,741,14.47265625
2020-01-01,Pahang,Maran,both,1868,16.634016028495104
2020-01-01,Pahang,Maran,female,917,17.10820895522388
2020-01-01,Pahang,Maran,male,951,16.201022146507665
2020-01-01,Pahang,Pekan,both,2373,19.57920792079208
2020-01-01,Pahang,Pekan,female,1106,19.82078853046595
2020-01-01,Pahang,Pekan,male,1267,19.37308868501529
2020-01-01,Pahang,Raub,both,1197,12.455775234131114
2020-01-01,Pahang,Raub,female,594,13.14159292035398
2020-01-01,Pahang,Raub,male,603,11.846758349705304
2020-01-01,Pahang,Rompin,both,2302,23.465851172273194
2020-01-01,Pahang,Rompin,female,1127,25.269058295964125
2020-01-01,Pahang,Rompin,male,1175,21.962616822429908
2020-01-01,Pahang,Temerloh,both,2894,17.124260355029588
2020-01-01,Pahang,Temerloh,female,1440,17.625458996328028
2020-01-01,Pahang,Temerloh,male,1454,16.655211912943873
2021-01-01,Pahang,Bentong,both,1293,11.175453759723425
2021-01-01,Pahang,Bentong,female,641,12.66798418972332
2021-01-01,Pahang,Bentong,male,652,10.01536098310292
2021-01-01,Pahang,Bera,both,1187,12.112244897959185
2021-01-01,Pahang,Bera,female,562,12.217391304347826
2021-01-01,Pahang,Bera,male,625,12.01923076923077
2021-01-01,Pahang,Cameron Highlands,both,528,13.714285714285714
2021-01-01,Pahang,Cameron Highlands,female,257,15.207100591715978
2021-01-01,Pahang,Cameron Highlands,male,271,12.488479262672811
2021-01-01,Pahang,Jerantut,both,1411,14.713242961418144
2021-01-01,Pahang,Jerantut,female,709,15.6858407079646
2021-01-01,Pahang,Jerantut,male,702,13.818897637795276
2021-01-01,Pahang,Kuantan,both,8428,15.196538045438151
2021-01-01,Pahang,Kuantan,female,4123,15.517500940910802
2021-01-01,Pahang,Kuantan,male,4305,14.901349948078922
2021-01-01,Pahang,Lipis,both,1462,15.134575569358178
2021-01-01,Pahang,Lipis,female,698,15.240174672489085
2021-01-01,Pahang,Lipis,male,764,15.03937007874016
2021-01-01,Pahang,Maran,both,1881,16.572687224669604
2021-01-01,Pahang,Maran,female,871,15.952380952380953
2021-01-01,Pahang,Maran,male,1010,17.147707979626485
2021-01-01,Pahang,Pekan,both,2384,19.445350734094617
2021-01-01,Pahang,Pekan,female,1151,20.371681415929203
2021-01-01,Pahang,Pekan,male,1233,18.6535552193646
2021-01-01,Pahang,Raub,both,1143,11.90625
2021-01-01,Pahang,Raub,female,567,12.461538461538462
2021-01-01,Pahang,Raub,male,576,11.405940594059404
2021-01-01,Pahang,Rompin,both,2012,20.0
2021-01-01,Pahang,Rompin,female,966,21.27753303964758
2021-01-01,Pahang,Rompin,male,1046,18.94927536231884
2021-01-01,Pahang,Temerloh,both,2778,16.39905548996458
2021-01-01,Pahang,Temerloh,female,1338,16.257594167679223
2021-01-01,Pahang,Temerloh,male,1440,16.532721010332953
2022-01-01,Pahang,Bentong,both,1221,10.462724935732648
2022-01-01,Pahang,Bentong,female,622,12.220039292730846
2022-01-01,Pahang,Bentong,male,599,9.103343465045594
2022-01-01,Pahang,Bera,both,1118,11.304347826086955
2022-01-01,Pahang,Bera,female,520,11.23110151187905
2022-01-01,Pahang,Bera,male,598,11.368821292775666
2022-01-01,Pahang,Cameron Highlands,both,467,11.913265306122447
2022-01-01,Pahang,Cameron Highlands,female,216,12.705882352941176
2022-01-01,Pahang,Cameron Highlands,male,251,11.357466063348417
2022-01-01,Pahang,Jerantut,both,1392,14.350515463917526
2022-01-01,Pahang,Jerantut,female,666,14.605263157894736
2022-01-01,Pahang,Jerantut,male,726,14.124513618677042
2022-01-01,Pahang,Kuantan,both,8165,14.635239290195376
2022-01-01,Pahang,Kuantan,female,3949,14.724086502609993
2022-01-01,Pahang,Kuantan,male,4216,14.552985847428374
2022-01-01,Pahang,Lipis,both,1346,13.748723186925432
2022-01-01,Pahang,Lipis,female,656,14.199134199134198
2022-01-01,Pahang,Lipis,male,690,13.34622823984526
2022-01-01,Pahang,Maran,both,1784,15.553618134263296
2022-01-01,Pahang,Maran,female,828,15.054545454545456
2022-01-01,Pahang,Maran,male,956,16.013400335008374
2022-01-01,Pahang,Pekan,both,2279,18.45344129554656
2022-01-01,Pahang,Pekan,female,1127,19.702797202797203
2022-01-01,Pahang,Pekan,male,1152,17.37556561085973
2022-01-01,Pahang,Raub,both,1151,11.890495867768596
2022-01-01,Pahang,Raub,female,544,11.877729257641922
2022-01-01,Pahang,Raub,male,607,11.901960784313726
2022-01-01,Pahang,Rompin,both,2033,20.249003984063744
2022-01-01,Pahang,Rompin,female,982,21.347826086956523
2022-01-01,Pahang,Rompin,male,1051,19.31985294117647
2022-01-01,Pahang,Temerloh,both,2612,15.239206534422404
2022-01-01,Pahang,Temerloh,female,1249,15.01201923076923
2022-01-01,Pahang,Temerloh,male,1363,15.453514739229025
2023-01-01,Pahang,Bentong,both,1293,10.81103678929766
2023-01-01,Pahang,Bentong,female,647,12.563106796116504
2023-01-01,Pahang,Bentong,male,646,9.48604992657856
2023-01-01,Pahang,Bera,both,1217,12.15784215784216
2023-01-01,Pahang,Bera,female,538,11.545064377682404
2023-01-01,Pahang,Bera,male,679,12.69158878504673
2023-01-01,Pahang,Cameron Highlands,both,508,12.420537897310512
2023-01-01,Pahang,Cameron Highlands,female,252,14.651162790697676
2023-01-01,Pahang,Cameron Highlands,male,256,10.80168776371308
2023-01-01,Pahang,Jerantut,both,1459,14.797160243407708
2023-01-01,Pahang,Jerantut,female,716,15.565217391304348
2023-01-01,Pahang,Jerantut,male,743,14.125475285171104
2023-01-01,Pahang,Kuantan,both,8185,14.466242488511844
2023-01-01,Pahang,Kuantan,female,3897,14.353591160220995
2023-01-01,Pahang,Kuantan,male,4288,14.570166496772
2023-01-01,Pahang,Lipis,both,1386,13.846153846153848
2023-01-01,Pahang,Lipis,female,703,15.085836909871244
2023-01-01,Pahang,Lipis,male,683,12.790262172284644
2023-01-01,Pahang,Maran,both,1776,15.17948717948718
2023-01-01,Pahang,Maran,female,849,15.297297297297296
2023-01-01,Pahang,Maran,male,927,15.09771986970684
2023-01-01,Pahang,Pekan,both,2460,19.539316918189037
2023-01-01,Pahang,Pekan,female,1224,21.0671256454389
2023-01-01,Pahang,Pekan,male,1236,18.20324005891016
2023-01-01,Pahang,Raub,both,1159,11.730769230769232
2023-01-01,Pahang,Raub,female,580,12.554112554112551
2023-01-01,Pahang,Raub,male,579,11.007604562737642
2023-01-01,Pahang,Rompin,both,2011,19.793307086614178
2023-01-01,Pahang,Rompin,female,994,21.2847965738758
2023-01-01,Pahang,Rompin,male,1017,18.524590163934427
2023-01-01,Pahang,Temerloh,both,2708,15.500858614768177
2023-01-01,Pahang,Temerloh,female,1280,15.20190023752969
2023-01-01,Pahang,Temerloh,male,1428,15.779005524861878
2024-01-01,Pahang,Bentong,both,1128,9.3
2024-01-01,Pahang,Bentong,female,565,10.8
2024-01-01,Pahang,Bentong,male,563,8.2
2024-01-01,Pahang,Bera,both,1025,10.1
2024-01-01,Pahang,Bera,female,480,10.2
2024-01-01,Pahang,Bera,male,545,10.1
2024-01-01,Pahang,Cameron Highlands,both,508,11.4
2024-01-01,Pahang,Cameron Highlands,female,235,13.4
2024-01-01,Pahang,Cameron Highlands,male,273,10.1
2024-01-01,Pahang,Jerantut,both,1272,12.7
2024-01-01,Pahang,Jerantut,female,632,13.6
2024-01-01,Pahang,Jerantut,male,640,12.0
2024-01-01,Pahang,Kuantan,both,7470,13.1
2024-01-01,Pahang,Kuantan,female,3556,13.0
2024-01-01,Pahang,Kuantan,male,3914,13.2
2024-01-01,Pahang,Lipis,both,1213,11.9
2024-01-01,Pahang,Lipis,female,581,12.3
2024-01-01,Pahang,Lipis,male,632,11.5
2024-01-01,Pahang,Maran,both,1531,12.9
2024-01-01,Pahang,Maran,female,737,13.1
2024-01-01,Pahang,Maran,male,794,12.6
2024-01-01,Pahang,Pekan,both,2053,16.1
2024-01-01,Pahang,Pekan,female,976,16.6
2024-01-01,Pahang,Pekan,male,1077,15.6
2024-01-01,Pahang,Raub,both,1155,11.5
2024-01-01,Pahang,Raub,female,577,12.4
2024-01-01,Pahang,Raub,male,578,10.8
2024-01-01,Pahang,Rompin,both,1827,17.8
2024-01-01,Pahang,Rompin,female,881,18.6
2024-01-01,Pahang,Rompin,male,946,17.0
2024-01-01,Pahang,Temerloh,both,2323,13.1
2024-01-01,Pahang,Temerloh,female,1103,12.9
2024-01-01,Pahang,Temerloh,male,1220,13.2
2020-01-01,Perak,Bagan Datuk,both,748,9.033816425120774
2020-01-01,Perak,Bagan Datuk,female,361,9.78319783197832
2020-01-01,Perak,Bagan Datuk,male,387,8.431372549019608
2020-01-01,Perak,Batang Padang,both,1674,13.5
2020-01-01,Perak,Batang Padang,female,801,14.02802101576182
2020-01-01,Perak,Batang Padang,male,873,13.049327354260088
2020-01-01,Perak,Hilir Perak,both,1910,13.450704225352112
2020-01-01,Perak,Hilir Perak,female,926,14.00907715582451
2020-01-01,Perak,Hilir Perak,male,984,12.964426877470355
2020-01-01,Perak,Hulu Perak,both,1591,16.72975814931651
2020-01-01,Perak,Hulu Perak,female,767,16.783369803063458
2020-01-01,Perak,Hulu Perak,male,824,16.68016194331984
2020-01-01,Perak,Kampar,both,1065,10.790273556231003
2020-01-01,Perak,Kampar,female,535,11.099585062240664
2020-01-01,Perak,Kampar,male,530,10.495049504950495
2020-01-01,Perak,Kerian,both,2436,14.639423076923077
2020-01-01,Perak,Kerian,female,1171,14.510532837670384
2020-01-01,Perak,Kerian,male,1265,14.760793465577596
2020-01-01,Perak,Kinta,both,9334,10.501800180018002
2020-01-01,Perak,Kinta,female,4522,10.567889693853704
2020-01-01,Perak,Kinta,male,4812,10.442708333333334
2020-01-01,Perak,Kuala Kangsar,both,2469,14.020442930153322
2020-01-01,Perak,Kuala Kangsar,female,1158,13.356401384083044
2020-01-01,Perak,Kuala Kangsar,male,1311,14.680851063829788
2020-01-01,Perak,Larut Dan Matang,both,4398,16.31305637982196
2020-01-01,Perak,Larut Dan Matang,female,2129,16.402157164869028
2020-01-01,Perak,Larut Dan Matang,male,2269,16.23032904148784
2020-01-01,Perak,Manjung,both,3451,13.97165991902834
2020-01-01,Perak,Manjung,female,1625,14.266900790166812
2020-01-01,Perak,Manjung,male,1826,13.719008264462811
2020-01-01,Perak,Muallim,both,892,11.629726205997391
2020-01-01,Perak,Muallim,female,392,9.8
2020-01-01,Perak,Muallim,male,500,13.623978201634875
2020-01-01,Perak,Perak Tengah,both,1565,16.543340380549683
2020-01-01,Perak,Perak Tengah,female,703,15.34934497816594
2020-01-01,Perak,Perak Tengah,male,862,17.66393442622951
2021-01-01,Perak,Bagan Datuk,both,786,9.401913875598089
2021-01-01,Perak,Bagan Datuk,female,382,10.324324324324325
2021-01-01,Perak,Bagan Datuk,male,404,8.669527896995708
2021-01-01,Perak,Batang Padang,both,1626,12.874109263657958
2021-01-01,Perak,Batang Padang,female,802,13.803786574870912
2021-01-01,Perak,Batang Padang,male,824,12.09985315712188
2021-01-01,Perak,Hilir Perak,both,1842,12.703448275862067
2021-01-01,Perak,Hilir Perak,female,877,13.148425787106444
2021-01-01,Perak,Hilir Perak,male,965,12.308673469387754
2021-01-01,Perak,Hulu Perak,both,1528,16.03357817418678
2021-01-01,Perak,Hulu Perak,female,767,16.710239651416124
2021-01-01,Perak,Hulu Perak,male,761,15.404858299595142
2021-01-01,Perak,Kampar,both,976,9.928789420142422
2021-01-01,Perak,Kampar,female,472,9.812889812889813
2021-01-01,Perak,Kampar,male,504,10.0398406374502
2021-01-01,Perak,Kerian,both,2465,14.69010727056019
2021-01-01,Perak,Kerian,female,1190,14.619164619164618
2021-01-01,Perak,Kerian,male,1275,14.739884393063583
2021-01-01,Perak,Kinta,both,9038,10.11414503133393
2021-01-01,Perak,Kinta,female,4464,10.32616238723109
2021-01-01,Perak,Kinta,male,4574,9.9154563190982
2021-01-01,Perak,Kuala Kangsar,both,2322,13.170731707317072
2021-01-01,Perak,Kuala Kangsar,female,1152,13.241379310344827
2021-01-01,Perak,Kuala Kangsar,male,1170,13.101903695408735
2021-01-01,Perak,Larut Dan Matang,both,3841,14.11094783247612
2021-01-01,Perak,Larut Dan Matang,female,1864,14.185692541856923
2021-01-01,Perak,Larut Dan Matang,male,1977,14.04119318181818
2021-01-01,Perak,Manjung,both,3301,13.19872051179528
2021-01-01,Perak,Manjung,female,1597,13.850823937554209
2021-01-01,Perak,Manjung,male,1704,12.63157894736842
2021-01-01,Perak,Muallim,both,940,12.066752246469832
2021-01-01,Perak,Muallim,female,459,11.333333333333334
2021-01-01,Perak,Muallim,male,481,12.86096256684492
2021-01-01,Perak,Perak Tengah,both,1571,16.53684210526316
2021-01-01,Perak,Perak Tengah,female,755,16.377440347071584
2021-01-01,Perak,Perak Tengah,male,816,16.687116564417177
2021-01-01,Perak,Selama,both,580,16.86046511627907
2021-01-01,Perak,Selama,female,277,16.294117647058822
2021-01-01,Perak,Selama,male,303,17.413793103448278
2022-01-01,Perak,Bagan Datuk,both,749,9.100850546780071
2022-01-01,Perak,Bagan Datuk,female,367,9.94579945799458
2022-01-01,Perak,Bagan Datuk,male,382,8.432671081677706
2022-01-01,Perak,Batang Padang,both,1495,11.893396976929196
2022-01-01,Perak,Batang Padang,female,686,11.786941580756013
2022-01-01,Perak,Batang Padang,male,809,11.985185185185186
2022-01-01,Perak,Hilir Perak,both,1724,12.115249472944482
2022-01-01,Perak,Hilir Perak,female,814,12.203898050974512
2022-01-01,Perak,Hilir Perak,male,910,12.037037037037038
2022-01-01,Perak,Hulu Perak,both,1470,15.32846715328467
2022-01-01,Perak,Hulu Perak,female,718,15.54112554112554
2022-01-01,Perak,Hulu Perak,male,752,15.161290322580644
2022-01-01,Perak,Kampar,both,939,9.562118126272912
2022-01-01,Perak,Kampar,female,484,10.062370062370062
2022-01-01,Perak,Kampar,male,455,9.1
2022-01-01,Perak,Kerian,both,2350,14.029850746268655
2022-01-01,Perak,Kerian,female,1159,14.220858895705522
2022-01-01,Perak,Kerian,male,1191,13.848837209302326
